apple,apricot,avocado,banana,bilberry,blackberry,blackcurrant,blueberry,boysenberry,currant,cherry,cherimoya,cloudberry,coconut,cranberry,cucumber,damson,dragonfruit,durian,elderberry,feijoa,fig,gooseberry,grape,raisin,grapefruit,guava,honeyberry,huckleberry,jabuticaba,jackfruit,jambul,jujube,kiwano,kiwifruit,kumquat,lemon,lime,loquat,longan,lychee,mango,mangosteen,marionberry,melon,cantaloupe,honeydew,watermelon,mulberry,nectarine,nance,olive,orange,clementine,mandarine,tangerine,papaya,peach
-0.094494,-0.42809,-0.24886,0.12837,-0.064287,-0.12572,-0.60711,0.057861,-0.10451,-0.275,-0.43558,0.28711,-0.23575,0.26735,0.21628,-0.49665,0.47646,0.035482,0.37539,0.56462,0.23646,-0.1632,0.13035,-0.25437,-0.38113,-0.39656,0.10517,0.25235,0.043566,-0.033089,0.34727,-0.071912,-0.24658,-0.2303,0.29102,-0.2176,-0.31187,0.0035558,0.36064,-0.026497,-0.12068,-0.041775,-0.080638,-0.41125,-0.32198,0.10311,0.027503,-0.25565,-0.55515,-0.67367,-0.15206,0.060238,-0.14682,-0.30861,0.13374,-0.40917,0.01403,-0.33803
0.02947,0.36908,0.42204,0.22131,0.15681,-0.10301,0.40459,0.22462,0.16928,0.23341,0.12319,0.10536,-0.79929,0.61182,0.42642,0.24408,0.31115,0.54502,0.34941,0.33114,1.0752,-0.09468,-0.18324,0.060532,0.16088,-0.095064,0.39373,0.23415,0.38577,0.092597,0.84517,-0.20791,0.52661,0.30966,0.21786,0.41184,0.46543,0.78676,0.30286,0.37508,0.4319,0.55548,0.36642,0.17172,-0.32779,0.12214,-0.47563,0.31022,0.78297,0.064453,-0.044896,0.32594,0.34899,0.02814,0.032022,-0.035798,0.20891,0.34165
0.30043,0.53187,-0.36147,0.31419,0.22919,0.73499,0.69353,0.33586,0.59723,0.43561,0.52978,0.53982,0.24719,-0.82885,0.19,-0.40367,0.74916,0.15484,0.58359,-0.12827,0.52306,0.26271,0.66542,0.63794,0.49214,-0.20425,0.40801,0.33392,0.62534,0.31521,-0.024919,-0.10914,0.22417,0.11002,0.11563,-0.013943,-0.27508,0.28367,-0.25104,0.16243,-0.12707,0.42912,-0.096618,-0.023087,-0.033878,-0.22896,-0.25829,0.203,0.88291,0.19985,-0.41103,-0.058949,0.53338,0.1684,0.33387,0.32515,0.015973,0.38727
-0.51346,-0.34678,0.010146,-1.0171,-0.27188,-0.11551,-0.17378,-0.59497,-0.33524,-0.43614,-0.34375,-0.10563,-0.07241,-0.13853,-0.69905,0.017422,-0.085392,-0.27511,0.18316,-0.39973,-0.57039,-0.30334,-0.4141,-0.42051,-0.57369,-0.38264,-0.1514,-0.35427,-0.40028,-0.32978,-0.67905,-0.56741,-0.94961,-0.33181,0.24972,-0.44202,-0.29141,-0.445,-0.39697,-0.16311,-0.043689,-0.48725,-0.32488,0.0015069,-0.081738,-0.2241,-0.30838,0.073314,-0.23318,-0.23905,0.13497,-0.20514,-0.32169,-0.17718,-0.044451,-0.58618,-0.49336,-0.1555
-0.056437,-0.149,0.37304,0.025596,0.10716,-0.35072,-0.5595,-0.73851,-0.55125,-0.50564,-1.0141,0.49469,-0.96262,-0.088678,-0.33052,0.63721,-0.33087,0.18683,-0.0095594,-0.19676,0.075196,-0.31426,-0.084041,0.17163,-0.80736,0.43464,0.058144,-0.39886,-0.65104,0.10527,0.096693,0.57076,0.51553,0.43129,0.42734,-0.32756,-0.256,0.092319,0.25991,0.7673,-0.3535,0.23398,0.82191,-0.52101,0.10081,-0.11315,0.124,0.46523,-0.25741,-0.30079,0.64802,0.15126,-0.021483,0.036013,-0.15934,-0.007684,0.4709,-0.24341
0.70811,0.40837,0.24561,0.3656,0.48656,0.2746,0.96738,0.5813,0.60469,0.81517,1.0216,0.34551,0.44734,0.22547,0.22082,0.2093,0.48349,0.85619,0.62896,0.87409,-0.097306,0.38177,0.8038,0.18672,0.55867,0.44939,0.45139,0.27389,1.1573,0.22406,0.55687,0.1292,0.44473,0.34073,0.45674,0.75755,0.85848,0.44968,0.26222,0.31218,0.82636,0.23479,0.74719,0.61022,0.86055,0.25217,0.69012,0.79737,0.30185,0.55933,-0.098067,0.027827,0.74644,0.41373,0.57948,0.682,0.41488,0.85899
0.36408,0.0015563,0.43106,0.48343,-0.23855,0.29265,0.5493,0.44485,0.18983,0.51785,0.51056,0.21523,-0.012659,0.3734,0.058243,0.22771,0.60572,0.33594,0.55904,-0.027574,0.059827,0.11426,0.34969,0.29156,0.29444,-0.20255,0.12882,0.33414,0.59091,0.19574,-0.11696,0.15172,0.16666,0.080828,0.021296,-0.28049,-0.19258,0.032257,-0.099219,0.044327,0.21366,0.50392,-0.16601,-0.15354,0.67132,0.46118,0.97981,0.55491,0.21247,0.23299,-0.083855,-0.33495,-0.040301,0.14757,-0.37707,0.53561,-0.069211,0.18172
0.64636,0.15571,-0.53635,-0.54301,0.19813,0.31685,-0.18045,-0.53767,-0.32136,0.11433,-0.44758,0.35051,0.64525,-0.19991,-0.14266,-0.65993,-0.12056,-0.3313,-0.15081,0.22325,-0.024048,0.13841,0.67551,-0.05748,-0.085944,-0.27846,0.03012,0.21327,0.32041,0.3169,-0.14747,-0.076376,-0.07911,-0.37037,0.092357,0.15108,-0.057604,-0.17466,0.0023944,0.24124,0.060964,-0.26976,0.4112,-0.48973,-0.57746,-0.4175,-0.050595,-0.48817,-0.35767,-0.05337,0.047556,-0.27643,0.36666,0.32517,0.24134,0.38205,-0.39491,-0.1883
0.15946,0.15223,0.024155,0.07362,0.1769,-0.49299,0.069349,-0.10837,0.065033,-0.35118,-0.10711,0.35818,0.36426,0.030547,-0.17525,0.11335,0.17779,0.49064,0.28803,0.40938,0.12831,-0.23927,-0.13765,0.36941,0.37031,0.19467,0.18984,-0.20707,-0.2431,0.043393,0.32403,0.20011,0.52138,0.17519,0.4554,-0.13526,-0.11584,0.10258,0.13617,0.37564,0.087193,-0.078974,0.64778,0.12446,0.27701,0.57514,0.62771,0.2613,0.33115,0.060442,-0.18511,0.45566,0.20974,0.043233,0.76134,0.65112,0.44699,0.18591
-0.41084,-0.03108,-0.11782,-0.21026,-0.25434,-0.6259,-0.62945,-0.58046,-0.02152,-0.069385,0.15307,-0.44375,-0.53704,-0.27713,-0.073289,0.30122,0.19161,-0.34278,0.16579,-0.29819,-0.0091003,0.70885,0.47851,0.29229,-0.22229,0.43917,-0.19873,-0.16214,-0.11903,-0.17179,0.31308,0.51144,0.1039,-0.22767,-0.17564,-0.47105,0.51491,0.18299,-0.14178,-0.21122,-0.24801,-0.29772,0.2858,-0.43276,0.40838,-0.074819,0.021752,-0.12238,0.023285,0.11265,-0.47733,0.34427,0.23426,0.23048,-0.45638,0.15211,-0.16277,-0.17614
-0.020748,0.12119,-0.01792,0.041835,-0.017105,-0.21697,0.15068,0.47753,0.16924,-0.065438,0.31193,-0.062072,-0.016451,0.14845,0.54122,-0.11313,0.37947,0.15648,0.19447,0.35901,0.1415,-0.24777,0.062738,0.060838,0.19113,0.24751,0.35022,-0.091668,0.2492,0.052088,0.11598,-0.18463,0.45732,-0.31175,0.42175,0.56951,0.40069,0.37854,0.087186,0.43077,0.35491,0.11918,0.73659,0.023722,0.11407,0.18714,-0.13323,0.20427,0.12016,0.30666,0.095045,0.041312,0.19699,0.46494,0.32764,0.49442,0.25215,0.40752
-0.20126,-0.25999,0.45953,0.016478,-0.19715,-0.28177,-0.60388,0.021322,-0.47221,-0.4801,-0.23417,-0.65054,-0.39966,0.77469,-0.34202,-0.18859,-0.16586,0.32915,0.028686,-0.73426,0.066013,-0.55107,-1.1883,-0.077404,-0.25463,-0.31882,-0.37453,-0.49801,-0.133,-0.084881,0.0070121,-0.62109,-0.1802,-0.5911,-0.27744,-0.22616,-0.19061,0.10772,-0.22445,-0.16351,0.12939,0.27175,-0.14421,0.077744,-0.22992,0.24698,-0.15137,-0.2503,0.081467,-0.25706,0.084736,0.37847,-0.0075893,-0.29917,-0.37726,-0.12055,-0.33198,-0.33313
0.50431,-0.087484,-0.57778,-0.39881,0.77737,0.84918,0.59898,0.25602,0.47695,0.179,0.43131,0.28529,0.11777,-0.089903,0.027678,-0.46037,0.061899,0.36782,0.0013045,0.51106,-0.057157,-0.43665,-0.081071,0.1535,-0.2122,-0.1351,-0.24261,0.12824,0.24408,-0.11504,-0.073609,0.0085915,0.0302,-0.056734,0.095716,-0.37952,-0.24721,-0.13598,0.24676,0.35127,0.1042,0.13077,0.13607,0.10477,0.11567,0.1347,0.0038204,0.16109,-0.04226,-0.24735,-0.29337,-0.17897,-0.20894,-0.14096,-0.24546,-0.17803,0.19754,0.17395
-2.555,-0.96493,-1.153,-2.1921,0.56247,-1.8951,0.4397,-1.7431,0.56587,-0.27772,-2.9881,0.83081,0.28927,-2.0137,-1.7119,-0.83784,0.1352,0.64077,-0.26763,0.023056,0.68731,-1.6431,-0.38024,-1.532,-1.012,-0.85737,-0.044323,0.64616,-0.7586,0.65264,0.7245,0.55053,0.64925,0.6112,0.46236,0.17544,-2.3648,-2.1647,0.59398,0.48998,0.2108,-1.6027,0.31268,0.53998,-1.2486,-0.51655,-0.084629,-1.3829,-1.3163,0.12692,-0.73937,-2.4718,-3.3685,-0.5587,0.3451,-1.1124,-0.71249,-2.1807
0.58627,0.0025605,-0.34633,-0.19017,0.32568,0.12723,-0.090086,0.50592,0.14499,0.27495,-0.055611,-0.095154,-0.019162,-0.30616,0.47859,-0.5091,0.42215,0.54585,0.1788,0.73153,0.42236,0.035215,0.39541,0.0037499,0.38354,0.33829,-0.061837,0.19446,0.57991,-0.16823,0.081457,-0.49319,-0.16868,-0.11069,0.26404,0.27155,-0.29811,0.14827,-0.00067719,0.46342,0.23811,-0.21265,-0.079356,0.34092,-0.10635,0.28012,0.32662,0.00089602,-0.37665,0.22659,0.058839,-0.50783,0.17797,0.096178,0.24855,0.093227,-0.31451,0.26768
0.76418,0.73712,0.66438,0.63117,-0.10229,1.2212,0.48213,0.72521,0.18904,0.19172,0.24806,0.1876,0.37182,0.81106,0.61847,0.91174,0.32831,0.27369,0.37652,0.14683,-0.068647,0.54045,-0.21589,0.26769,0.24514,0.59168,0.78698,0.18528,-0.3346,-0.11139,0.48417,-0.09039,0.018473,0.016917,0.48554,-0.050403,0.85279,1.1411,0.19176,0.016458,0.97622,1.1167,0.64235,0.19207,0.35215,0.76007,0.12966,0.53007,0.30009,0.48927,-0.74319,0.41709,0.64658,0.45923,0.49895,0.19975,1.3532,0.93005
0.55151,0.17339,0.77851,0.66199,0.11834,0.14905,0.13993,0.65397,-0.25507,0.084587,0.11599,0.17935,-0.21954,0.33801,0.51873,0.49196,0.16721,-0.10585,0.2944,0.51218,0.59587,0.11248,-0.0083587,0.86298,0.96124,0.49113,0.47411,-0.051771,0.41197,0.24782,0.34711,0.11852,-0.68318,-0.014006,0.28225,-0.061203,0.66282,0.58739,0.16024,0.23588,0.19773,0.66271,-0.036673,-0.13318,0.06425,0.75913,0.66538,0.50917,0.18245,0.2442,0.089641,0.06167,0.32923,0.456,-0.39539,0.19395,0.61616,0.25714
0.51729,0.046404,0.18086,0.44854,-0.76261,0.2963,-0.33219,-0.21086,-0.1306,-0.16813,0.34773,0.19326,0.1707,0.32478,0.18784,0.32176,0.28423,-0.056154,0.027658,-0.17975,0.17526,0.026474,0.79529,-0.52557,-0.012818,0.25018,0.49889,0.020765,-0.21131,0.16463,0.49209,-0.44504,-0.27949,0.39378,-0.083204,0.26937,0.16373,0.54085,0.20726,-0.017744,0.082044,0.2893,-0.68732,0.44345,0.11253,0.44687,0.22064,0.2832,-0.34265,0.19268,0.015968,-0.087993,0.018212,-0.16875,0.31774,-0.097171,0.024517,0.22926
0.072842,-0.076227,0.77156,-0.072359,-0.54514,0.044748,-0.090566,-0.28925,0.11,0.18404,-0.21259,-0.11541,-0.47871,-0.66191,-0.30976,0.94777,0.021647,0.66056,-0.23094,0.22088,0.0075341,0.33378,-0.15296,0.1406,-0.072891,-0.12348,-0.15715,-0.028492,-0.39996,-0.13353,-0.055577,0.57136,-0.15941,0.48546,0.33674,-0.30799,-0.2364,0.036516,-0.1264,0.041105,-0.21682,0.10328,-0.30368,-0.23003,0.4577,0.36263,0.72153,0.47658,-0.36117,0.37115,0.020422,0.22871,-0.068222,0.62912,-0.035012,0.19171,0.03756,0.11371
-0.048565,0.4301,0.36888,0.25835,0.68898,-0.46276,0.30573,0.26829,-0.22133,0.64232,0.21795,0.046045,0.50218,0.72625,0.69886,-0.21089,0.12949,0.057534,0.080326,0.10171,0.083472,0.15588,0.24123,0.22048,0.48048,0.18379,0.46226,-0.19712,-0.1116,0.036678,0.17029,-0.0072347,-0.18283,-0.12043,-0.057708,0.19376,0.063862,-0.049305,-0.17483,-0.12617,-0.047328,0.10887,0.61631,-0.371,0.29306,0.59743,0.20771,0.36274,0.16889,0.43702,0.12886,0.36701,0.30941,0.13141,-0.56745,0.46324,0.49729,0.51448
-0.38374,-0.001235,-0.18098,-0.33397,-0.19413,0.30048,-0.13844,-0.51876,-0.12778,0.20716,-0.32345,-0.26058,-0.3747,-0.64513,-0.43758,0.052887,0.23647,-0.15406,0.0252,0.011199,-0.32009,0.068343,-0.02851,-0.55112,-0.085956,0.10726,-0.24806,-0.057088,0.44713,-0.26598,-0.28255,-0.21639,0.2248,-0.12402,0.093034,-0.4341,0.19063,0.34978,-0.15735,0.0092552,-0.097277,0.13981,-0.4236,-0.49292,-0.14677,-0.6265,-0.10658,-0.26,-0.27872,0.17809,-0.2943,0.23585,0.08441,0.054518,0.87509,0.040136,0.03697,-0.081815
0.44414,0.77865,0.46065,0.31461,0.27785,0.12567,0.38888,0.24403,-0.16315,0.32298,-0.027786,-0.0009912,0.99942,0.20278,0.32214,0.56739,0.19567,-0.18526,0.25943,0.44551,0.59091,0.065673,0.17837,-0.090872,0.42389,0.44719,0.46195,0.19719,-0.037036,0.036233,0.50546,-0.039738,0.24143,0.82046,0.34822,0.56702,-0.012443,0.021949,0.1837,-0.18826,0.18521,0.11398,0.32068,0.49128,0.61185,0.12248,0.32128,-0.056174,-0.026074,0.82338,-0.09609,0.36442,0.36829,-0.018126,0.14409,0.51621,0.12146,0.30528
-0.10261,-0.14315,-0.32927,0.25043,0.14746,-0.51534,-0.45694,-0.096753,-0.16997,-0.4613,-0.36345,-0.19689,0.16358,-0.18889,-0.090042,-0.029113,-0.083431,-0.32097,-0.35762,-0.18592,-0.17804,0.27312,-0.6139,-0.41068,-0.23674,-0.35513,-0.16597,-0.15081,0.20505,0.06173,-0.3935,-0.030491,-0.60377,-0.24241,-0.35803,0.34037,0.023112,0.1466,0.024515,-0.39803,-0.35183,0.067507,0.086424,-0.46948,-0.14373,-0.35792,-0.10895,-0.3147,-0.2459,-0.051354,0.1697,0.08173,0.060217,0.31205,0.28142,0.021769,-0.34191,0.21112
0.10962,-0.1974,0.43943,-0.13448,-0.36338,-0.028036,-0.20716,-0.13659,-0.39878,-0.6087,-0.35043,-0.14918,0.87437,0.39166,-0.011581,-0.30953,-0.227,-0.031791,-0.23414,-0.20424,-0.62557,-0.28672,-0.27948,-0.12278,-0.0026695,0.30286,-0.45407,0.30159,0.3535,-0.19437,0.35442,0.44629,-0.27642,0.50651,-0.49941,-0.23457,0.39413,-0.28974,-0.10586,0.36947,0.1991,0.14599,-0.17757,0.27111,-0.045207,-0.079552,0.078203,-0.29811,-0.59629,-0.24618,-0.24825,-0.022301,-0.12943,-0.39836,-0.4751,-0.038041,-0.023313,-0.25427
-0.57277,-0.6898,-0.014255,-0.24209,-0.44838,0.42903,-0.52005,-0.10288,-0.11328,-0.3526,-0.294,-0.062453,0.62995,-0.17643,-0.39534,-0.48919,0.3364,0.24252,0.089668,-0.63593,-0.40353,-0.11777,-0.034978,-0.50388,-0.74072,-0.14965,0.13382,-0.30233,0.031395,-0.068901,0.50285,-0.23838,0.30318,-0.44992,-0.16437,0.1882,-0.40692,-0.11489,0.082538,0.18845,0.42059,0.023556,0.25386,-0.0046999,-0.35207,-0.025911,-0.050059,-0.051913,-0.25471,-0.14314,0.2746,-0.21595,-0.22699,-0.085153,-0.59563,-0.43015,-0.08331,-0.32667
0.32144,0.13579,0.33191,0.052609,-0.07088,0.43312,0.29704,0.18741,0.36051,-0.13194,-0.070544,0.18345,-0.026264,0.35962,-0.12657,-0.17894,0.12323,0.63216,0.5556,-0.6924,0.40757,0.20343,-0.35218,-0.13892,0.39362,0.34248,0.2496,-0.12669,0.53124,-0.15367,0.11066,0.12342,-0.012657,-0.11995,-0.053907,0.17833,0.099285,0.21176,0.2296,0.28712,0.45145,0.26944,-0.024115,0.35769,-0.29123,0.2276,0.17889,0.10967,-0.15055,0.26812,-0.0080657,-0.25773,0.24184,0.23931,0.33706,0.11927,0.10765,0.31807
-0.18318,0.46836,0.45544,0.14158,-0.28436,-0.016064,0.11415,-0.013852,0.40713,0.36354,0.521,0.12718,-0.58623,0.51218,-0.076865,0.74983,0.62656,0.090433,0.24484,-0.24292,0.021093,-0.31473,0.30325,0.67035,0.32663,0.78934,-0.19521,0.28342,-0.05294,-0.17455,0.023787,0.06487,-0.22888,0.27578,0.40246,-0.071681,0.72548,0.54519,0.21853,-0.11435,0.15877,0.26054,0.13889,0.3772,0.50513,0.14189,0.0020902,0.39238,-0.62284,0.32115,0.33491,0.33701,0.14395,0.16471,-0.33317,0.37092,0.55175,0.50505
-0.22878,-0.21582,-0.47019,-0.41563,-0.50321,-0.080303,-0.36318,-0.66145,-0.47652,-0.60817,-0.41965,-0.12421,-0.082091,-0.61827,-0.49971,-0.22282,-0.18971,0.15651,-0.62517,-0.51658,-0.41982,-0.72414,0.4272,0.15587,-0.87047,-0.39955,-0.37279,-0.21649,-1.038,0.52822,-0.56257,-0.044224,-0.29831,-0.11741,-0.2121,-0.047779,-0.2906,-0.011535,-0.62635,0.20348,-0.19817,-0.8248,-0.52178,-0.16986,-0.23573,-0.47389,-0.48849,0.17691,-0.067971,-0.4774,0.22558,-0.1718,-0.015537,-0.34053,-0.092707,-0.67736,-0.74009,-0.13758
0.35918,0.14242,-0.27072,0.35863,-0.059256,0.18361,-0.11693,0.14255,0.02141,0.1584,-0.55866,-0.19565,0.76876,0.66659,0.33199,0.15289,-0.3894,-0.13964,0.23305,0.22646,-0.37184,0.12742,-0.078072,-0.27703,0.26509,0.0085096,0.064624,0.26277,0.14976,0.034974,0.46534,0.34749,-0.18345,-0.081123,-0.013337,0.18001,-0.042275,-0.052489,0.25382,0.0058748,-0.17294,0.22724,0.02267,0.13983,-0.054548,-0.0030146,-0.45408,0.090517,-0.1397,-0.39793,-0.68578,0.08166,-0.042916,-0.63547,0.11478,-0.17457,0.42805,-0.35936
0.40722,0.011928,-0.35337,0.27715,-0.18308,0.0038054,0.057803,0.20484,-0.094867,-0.080638,-0.16615,-0.24483,-0.29209,0.12147,-0.0024786,-0.84228,-0.11284,-0.20141,0.52745,-0.39362,0.29606,0.12547,0.070738,0.02179,0.064667,-0.30392,0.0033973,0.57561,0.075444,0.067366,0.29773,0.20273,0.34079,0.55644,0.59627,-0.12003,-0.50464,-0.49319,0.22656,-0.15987,-0.45119,0.25139,0.11897,-0.18161,-0.14196,-0.072821,0.12001,0.104,0.49593,0.060271,-0.47739,0.0801,-0.10977,0.043768,-0.29032,-0.30094,-0.088103,0.080287
0.069749,0.28688,0.33374,-0.050369,0.88516,0.56187,0.61662,0.042787,0.32412,0.58386,0.036685,-0.094972,0.13416,-0.017389,0.30512,0.39865,-0.025067,0.19431,0.79907,0.47987,0.41662,0.96013,0.53816,0.22327,0.018086,0.03722,0.23696,0.17835,0.4542,0.31195,0.37757,-0.36354,-0.20431,0.17039,0.32334,0.25737,-0.0091333,-0.082012,-0.07424,0.31539,0.020756,-0.040261,0.4948,0.11141,0.37798,-0.25362,0.26884,-0.24741,-0.23534,0.56466,-0.2648,0.10492,-0.033088,-0.096968,-0.50935,-0.20609,0.07573,0.10932
0.26188,-0.28604,-0.41397,0.40857,0.14543,0.052088,0.11714,-0.20417,-0.013909,-0.36647,0.36856,-0.34138,0.028694,-0.036805,-0.24082,0.10588,-0.37056,0.17165,0.089976,-0.38323,-0.28582,0.018542,-0.48258,-0.12038,-0.14335,-0.34851,-0.30844,0.021047,0.032796,0.57453,-0.16066,0.85478,-0.50904,0.33498,-0.36588,-0.63026,-0.6846,-0.044949,-0.78091,-0.45544,-0.34583,-0.089902,-0.57318,-0.043794,0.039819,-0.057046,0.24512,0.25728,0.056306,-0.57063,-0.47187,-0.27923,-0.062312,-0.66421,-0.16407,-0.62964,-0.13612,0.054559
0.81867,0.24567,0.20158,0.71331,0.10802,0.039585,0.24819,0.74435,-0.024464,0.38584,0.66672,-0.29848,0.25961,0.22383,0.381,0.15111,-0.051738,-0.078498,0.21822,0.32533,-0.056869,-0.077528,0.18839,0.060307,0.5358,0.46475,0.14043,-0.28442,0.38029,0.044126,-0.071885,-0.33074,-0.18967,-0.10928,-0.11046,-0.040171,0.20636,-0.19352,-0.01986,-0.55613,-0.093174,0.46168,0.58459,-0.11427,0.38743,0.31567,0.50161,0.60003,-0.33036,0.23826,-0.24879,-0.28912,0.43761,0.53258,-0.1345,0.075837,-0.022365,0.89069
0.23831,0.21457,-0.038532,0.29791,-0.27446,0.10153,0.33629,0.35414,-0.0060209,0.23253,0.38976,-0.11649,-0.4088,0.51223,0.14352,-0.3779,0.71442,-0.41607,0.4327,-0.017141,-0.17657,0.28979,0.05174,0.30437,0.63743,0.31076,0.094883,-0.3194,0.0064963,-0.10872,0.12383,0.073699,0.32507,0.2276,0.4143,0.23519,0.16115,-0.099572,0.13689,0.32271,0.21439,-0.18468,0.086233,0.57599,-0.1074,-0.43935,-0.41158,-0.28916,-0.53412,0.040903,0.18618,0.13839,-0.16801,0.46665,0.1282,0.32605,-0.36607,0.18388
-0.35049,0.38289,-0.08643,0.21913,0.42316,-0.32349,0.4276,0.36075,-0.091883,0.064397,0.18176,-0.20607,0.0075169,0.29672,0.61766,-0.14655,0.12128,0.0071478,0.31381,0.26007,0.15027,0.13207,0.08823,0.036645,0.51443,-0.33368,-0.1419,0.20236,0.025685,0.39736,-0.22828,0.44974,0.044371,0.28795,0.27136,0.32156,0.13755,-0.21193,0.23317,0.29874,0.35435,-0.10326,0.019849,0.15219,0.48375,-0.0047524,0.068623,0.20372,0.1634,-0.17686,0.47777,-0.007475,0.14363,0.21013,0.42157,-0.0035778,-0.11866,0.40395
-0.39989,-0.33157,-0.28945,0.35983,0.24032,-0.59916,-0.0069102,-0.24891,-0.060784,-0.17322,0.080366,-0.089406,-0.69314,-0.055551,-0.39746,0.74853,-0.20783,0.015501,0.16403,-0.72262,-0.76532,-0.073071,0.10857,-0.074582,-0.16705,-0.035892,0.14854,0.23772,-0.065172,-0.41258,0.48798,0.70063,0.43283,-0.41807,-0.19222,-0.28262,-0.102,-0.3794,0.029039,0.57434,0.37595,0.22592,-0.15944,-0.4057,0.095971,0.1762,0.74299,0.41119,-0.19318,-0.11362,0.085663,-0.40637,-0.20759,-0.40393,-0.51511,-0.29376,0.53,0.29541
-0.31983,0.17614,0.14066,-0.58127,0.54604,-0.31419,0.13665,0.16892,-0.30742,-0.091427,0.13464,0.4298,0.21653,-0.1961,0.033001,0.47121,0.46638,0.42226,-0.16177,-0.11246,0.26016,0.10087,-0.22217,0.26956,-0.018868,0.59644,-0.05362,0.18698,0.25021,-0.12341,0.27214,0.14182,0.38646,0.60589,0.23055,0.27327,0.21079,-0.34826,0.18046,0.58181,-0.10071,0.083022,0.16082,0.27848,0.33105,0.69531,0.59194,0.50521,-0.63188,0.29379,0.043926,-0.34637,-0.52796,-0.12883,-0.1951,-0.16936,-0.13478,0.45978
-0.23867,0.18197,0.33761,0.90686,-0.47199,-0.47958,-0.1807,0.036071,-0.19196,-0.16817,-0.082345,-0.19481,-0.35242,0.16347,-0.17792,-0.16583,-0.46997,0.1169,0.14269,-0.54571,0.21646,0.10875,0.071957,0.035052,0.30269,-0.14265,-0.10683,0.067191,-0.14516,-0.096168,-0.27853,0.36131,0.28131,-0.20394,0.047145,-0.23819,0.047923,-0.22123,-0.21626,0.46636,-0.12533,-0.1269,0.21323,-0.0066493,-0.3387,-0.12448,-0.41119,0.30513,-0.28441,0.20176,-0.37522,0.20829,-0.014968,-0.24136,-0.21054,-0.41915,0.0030338,0.15861
-0.090746,0.01876,0.72122,0.65372,0.79989,0.19492,0.44377,0.16672,0.39461,0.40991,0.22815,0.37795,0.20701,0.36455,0.060106,0.20838,0.22119,-0.10936,0.72457,-0.088823,-0.024154,0.64857,-0.14991,0.33039,0.54999,0.46967,0.42984,-0.24467,-0.3313,0.14064,0.48097,0.2824,0.33738,0.23651,0.73532,0.19846,-0.016241,0.11495,0.174,0.61304,-0.086007,0.40177,0.40428,-0.080887,-0.19663,0.24775,0.18971,0.24779,-0.51245,0.17973,-0.22251,0.60218,0.20866,0.2463,0.51954,-0.018069,0.038709,-0.12973
-0.55414,0.33849,-0.013577,0.58194,0.17907,0.29409,0.1353,0.082509,0.004642,0.19187,-0.33431,-0.12708,0.54138,0.1018,-0.2894,-0.2609,-0.1844,-0.11758,0.48845,-0.44095,0.40567,0.3874,-0.31978,-0.21768,0.17246,0.19451,0.26101,0.17475,0.097475,-0.23573,-0.14661,0.12265,-0.71741,0.184,0.15814,0.045828,0.15386,-0.14469,-0.40374,-0.17901,-0.046161,0.26577,0.38441,-0.51303,-0.012598,-0.018938,0.032235,0.07885,0.10918,0.09937,0.21499,0.14019,-0.019489,0.35943,-0.73114,-0.33358,0.33934,0.12323
0.38792,0.072136,0.43897,-0.19164,0.42584,0.45684,0.37843,0.33344,0.20305,0.33835,-0.046016,-0.37693,0.43037,-0.24339,-0.16058,0.14877,0.099792,-0.075553,-0.10377,0.85295,-0.44074,-0.36511,-0.078384,0.23056,0.13317,-0.24782,-0.092793,0.15897,-0.002985,-0.24938,-0.025967,-0.51325,-0.013957,0.38852,-0.16243,-0.075642,-0.043368,-0.087006,-0.47944,-0.39595,-0.24319,0.067357,-0.26507,0.12884,0.097103,-0.031091,-0.004013,0.24212,-0.00019938,-0.02717,0.15306,-0.016705,-0.076486,0.1657,-0.2622,0.1937,-0.17881,0.29473
-0.018594,0.31143,0.27448,0.18576,0.42196,0.61656,0.031774,0.66966,0.75624,0.39962,0.37333,0.01225,-0.083313,0.1261,0.93859,0.20054,-0.30725,0.18768,0.27391,0.39441,0.1652,0.46386,-0.59361,0.67,0.56123,0.94762,0.35641,0.1024,0.088803,-0.030102,-0.048773,-0.11162,0.47813,0.040829,0.52997,0.3577,0.14746,-0.0034852,0.33847,0.38017,0.25412,0.34046,0.53384,0.53846,0.078489,0.43524,0.2471,0.334,0.32595,0.082564,0.19105,0.4496,0.28322,0.20925,-0.029626,-0.35895,0.16602,0.087301
0.12539,0.18587,0.20879,-0.085335,-0.031295,-0.68833,0.36828,0.31785,-0.045539,0.17581,0.27773,-0.10184,-0.66525,-0.051526,0.078042,-0.24935,0.24388,-0.080168,-0.56122,0.36793,0.0009034,-0.19511,0.23909,-0.049017,0.43616,0.0091222,0.33714,0.28191,0.74225,-0.21072,-0.17504,-0.80576,0.22579,-0.5733,-0.0978,-0.083915,0.10262,-0.18402,-0.11678,-0.4849,-0.1635,-0.15856,0.10854,0.36158,-0.20902,0.037724,0.14411,0.0099448,-0.1441,-0.0034065,0.14417,0.019004,-0.36574,0.54597,-0.71781,-0.24761,0.28684,-0.11258
